,word,neg_adj_count,pos_adj_count
11828,walking-running,1.0,1.0
11829,url,1.0,
11830,nice-right,1.0,
11831,puppy,2.0,7.0
11832,hight,1.0,
11833,tenacious,1.0,
11834,taller,2.0,
11835,post-sandy,1.0,
11836,mask,2.0,2.0
11837,jerked,1.0,
11838,candle,1.0,3.0
11839,carpeting,2.0,
11840,smallness,2.0,1.0
11841,charging,1.0,
11842,two-mile,1.0,
11843,bed-bug-free,1.0,
11844,negotiating-begging,1.0,
11845,semi-intermitent,1.0,
11846,bun,1.0,
11847,sealed,1.0,
11848,suites,1.0,
11849,floorboard,1.0,1.0
11850,fumigate,1.0,
11851,fumigated,1.0,
11852,pissed,2.0,
11853,penalize,1.0,
11854,saga,1.0,
11855,'manager,1.0,
11856,autonomous,1.0,
11857,shop-like,1.0,
11858,normal-average,1.0,
11859,rubble,1.0,
11860,costumer,1.0,1.0
11861,soar,1.0,
11862,expedite,1.0,
11863,pitbull,1.0,
11864,pigsty,1.0,
11865,ho,2.0,
11866,uptown-downtown,1.0,1.0
11867,sandwichs,1.0,
11868,cooled,1.0,
11869,misunderstanding,2.0,
11870,choreographed,1.0,
11871,fatigued,1.0,
11872,rebuilt,1.0,1.0
11873,shopping-show,1.0,
11874,lcd-h.d,1.0,
11875,rollaway,2.0,3.0
11876,.or,1.0,1.0
11877,ws,1.0,2.0
11878,nicaraguan,1.0,
11879,settled,2.0,4.0
11880,july-august,1.0,
11881,fragile-flaky,1.0,
11882,leave-enter,1.0,
11883,a-night,1.0,
11884,niceties,1.0,
11885,sand-blasted,1.0,
11886,towed,1.0,
11887,sitting-work,1.0,
11888,set-in,1.0,
11889,re-faced,1.0,
11890,sulfurous,1.0,
11891,hasty,1.0,
11892,master,1.0,1.0
11893,square-midtown,1.0,1.0
11894,p-n,1.0,1.0
11895,foursquare,1.0,
11896,uncool,1.0,
11897,un-green,1.0,
11898,need-like,1.0,
11899,unusal,1.0,
11900,impession,1.0,
11901,appearing-disappearing,1.0,
11902,prescribed,1.0,
11903,boutique-ish,1.0,
11904,anime,1.0,2.0
11905,eneven,1.0,
11906,hi-jacked,1.0,
11907,double-billed,1.0,1.0
11908,appointed,1.0,
11909,wet-bar,1.0,
11910,rolling,1.0,1.0
11911,pronged,1.0,
11912,life-guard,1.0,
11913,leveled,1.0,
11914,shabby-looking,1.0,
11915,shabbiness,1.0,
11916,re-charge,1.0,1.0
11917,..staff,1.0,
11918,hut,1.0,
11919,obstinate,1.0,
11920,sam,1.0,
11921,noisy-,1.0,
11922,lot-,2.0,1.0
11923,pool-,1.0,1.0
11924,muffin,1.0,2.0
11925,friendliness-,1.0,
11926,polynesian,2.0,
11927,islamic,1.0,
11928,december,1.0,
11929,low-flow,1.0,1.0
11930,multi-port,1.0,
11931,high-definition,1.0,
11932,top-end,1.0,
11933,-queen,1.0,1.0
11934,securty,1.0,
11935,micro-frige,2.0,
11936,disatisfied,1.0,
11937,savory,1.0,
11938,worldwide,1.0,1.0
11939,radiculous,1.0,
11940,mold-like,1.0,
11941,m-f,1.0,1.0
11942,three-block,1.0,
11943,room-dining,1.0,5.0
11944,room-kitchen-office,1.0,
11945,too-large,1.0,
11946,remade,1.0,
11947,predictive,1.0,
11948,-friendliest,1.0,
11949,-loud,1.0,
11950,dour-faced,1.0,
11951,screenshot,1.0,
11952,mid-dec,1.0,
11953,numbered-bed,1.0,
11954,remained,1.0,
11955,mechanized,1.0,
11956,trolley-commuter,1.0,
11957,peasant,1.0,
11958,nearby-,1.0,
11959,pedicabs,1.0,1.0
11960,terrorist,1.0,
11961,-month,1.0,
11962,i-pad,1.0,
11963,w-lamp,1.0,
11964,apartment-type,1.0,
11965,sweats,1.0,
11966,attendant-front,1.0,
11967,oppersite,1.0,
11968,interconnecting,1.0,
11969,readied,1.0,
11970,bleach-stained,1.0,
11971,owned,1.0,
11972,hotel-resort,1.0,1.0
11973,scrammbled,1.0,
11974,compliant,1.0,
11975,-yr,1.0,3.0
11976,miltary,1.0,
11977,night-catchig,1.0,
11978,compare-contrast,1.0,
11979,bad-but,1.0,
11980,mattress-boxspring,1.0,
11981,mock,1.0,
11982,oldish-worn,1.0,
11983,-mile,1.0,
11984,eliptical,1.0,1.0
11985,sandwhich-salad,1.0,
11986,lunch-,1.0,1.0
11987,wine-beer,1.0,1.0
11988,separte,1.0,1.0
11989,pricey..,1.0,
11990,true-traditional,1.0,
11991,hotels-motels,2.0,
11992,night-day,1.0,1.0
11993,refrigerator-microwave,1.0,1.0
11994,indoorclimate,1.0,
11995,cruiseship,1.0,
11996,half-filled,1.0,
11997,ghost,1.0,2.0
11998,ikea,1.0,
11999,q-tips,1.0,1.0
12000,heeded,1.0,
12001,-hrsbehind,1.0,
12002,twelfth,1.0,1.0
12003,per-person,1.0,
12004,indead,1.0,
12005,de-odorized,1.0,
12006,tomato,1.0,1.0
12007,query,1.0,
12008,unproffesional,2.0,
12009,me..the,1.0,
12010,respond,1.0,
12011,riduculous,2.0,
12012,wo,1.0,
12013,enhance,1.0,
12014,non-pet,1.0,1.0
12015,unknowledgeable,1.0,1.0
12016,accommodation,1.0,
12017,recable,1.0,
12018,hampered,1.0,1.0
12019,ubiquitous,3.0,3.0
12020,ice-skating,1.0,
12021,well-cared,1.0,
12022,asst,1.0,
12023,newbi,1.0,
12024,aural,1.0,
12025,though.the,1.0,
12026,cook-out,1.0,
12027,distinguishable,1.0,
12028,handicaps-elderly,1.0,
12029,marijuana-,1.0,
12030,kill,1.0,
12031,in-door,1.0,1.0
12032,rescan,1.0,
12033,poorer,2.0,
12034,richer,1.0,1.0
12035,well-worn,3.0,
12036,'welcome,1.0,1.0
12037,-.+,1.0,
12038,hotel-populated,1.0,
12039,well-constructed,1.0,1.0
12040,two-person,1.0,1.0
12041,chit,1.0,
12042,nordic,1.0,
12043,erased,1.0,1.0
12044,upgrading..,1.0,
12045,river-wrigley,1.0,
12046,less-than,1.0,
12047,endure,1.0,1.0
12048,shallow-sleeping,1.0,
12049,centralized,1.0,3.0
12050,night-view,1.0,
12051,punctual,1.0,2.0
12052,securely,1.0,1.0
12053,clocks-,1.0,
12054,here.they,1.0,
12055,mt,1.0,
12056,pharmacy,1.0,
12057,z-bed,1.0,
12058,soccer,1.0,
12059,*awful*,1.0,
12060,sometlc-,1.0,
12061,functioning,1.0,1.0
12062,atomic,1.0,
12063,may-,1.0,
12064,court-,1.0,
12065,around-,1.0,
12066,midnight-,1.0,
12067,chain-sawing,1.0,
12068,response-,1.0,
12069,back-,2.0,
12070,stopped-,1.0,
12071,some-,1.0,
12072,surprise-,1.0,
12073,greatest..but,1.0,
12074,neck-ache,1.0,
12075,towels-shampoos,1.0,
12076,openness,1.0,
12077,multi-laned,1.0,
12078,rudely,2.0,
12079,fence,1.0,1.0
12080,boutique-like,1.0,2.0
12081,mid-size,1.0,3.0
12082,inns,1.0,1.0
12083,frustrating-awkward,1.0,
12084,mold-free,1.0,
12085,threatening,1.0,
12086,discouraged,1.0,
12087,two-pod,1.0,
12088,runned-down,1.0,
12089,third-world,1.0,
12090,rotary,1.0,1.0
12091,non-closing,1.0,
12092,non-issue,1.0,2.0
12093,am-and,1.0,
12094,cleaned-washed,1.0,
12095,family-oriented,1.0,1.0
12096,-fluctuating,1.0,
12097,heeby,1.0,
12098,-water,1.0,
12099,unmatched,1.0,
12100,neighborless,1.0,
12101,downer,1.0,1.0
12102,but.overall,1.0,
12103,'iffy,1.0,
12104,area-table,1.0,1.0
12105,birthdays,1.0,
12106,prepayment,1.0,1.0
12107,spas,1.0,1.0
12108,flow-low,1.0,
12109,north-south,1.0,
12110,reply,1.0,
12111,uncared,1.0,
12112,non-musty,1.0,
12113,cash-card,1.0,
12114,laptops-iphones,1.0,
12115,un-plug,1.0,
12116,tv-light,1.0,
12117,sub-contracted,1.0,
12118,por,1.0,
12119,-n,1.0,
12120,walkway-,1.0,
12121,sunny-side,1.0,
12122,pear,1.0,
12123,diva,1.0,1.0
12124,working,2.0,5.0
12125,resort-style,1.0,
12126,obstrusive,1.0,
12127,beggars,1.0,
12128,mumble,1.0,
12129,awsome,1.0,4.0
12130,conveniet,1.0,1.0
12131,'significant,1.0,
12132,occasions,1.0,
12133,unreachable,2.0,1.0
12134,slapdash,1.0,
12135,periodic,1.0,1.0
12136,message,1.0,1.0
12137,unneeded,1.0,
12138,exclaim,1.0,
12139,long-timer,1.0,
12140,-right,1.0,1.0
12141,squeaked,1.0,
12142,.pubic,1.0,
12143,regualar,1.0,
12144,breakfeast,1.0,1.0
12145,cigaret,1.0,
12146,springs,1.0,
12147,cc,1.0,
12148,back-it,1.0,
12149,thicken,1.0,
12150,redecorated,2.0,1.0
12151,non-caring,1.0,
12152,god-send,1.0,
12153,showering.the,1.0,
12154,unhappiness,1.0,
12155,.quite,1.0,
12156,co-ordinated,1.0,
12157,handicap-accessible,2.0,
12158,removable,1.0,1.0
12159,disturbs,1.0,
12160,primo,1.0,
12161,spa-like,1.0,2.0
12162,awkward-uncomfortable,1.0,
12163,recline,1.0,
12164,lineup,1.0,
12165,self-explanatory,1.0,
12166,acct,1.0,
12167,ipad-iphone,1.0,
12168,swift,1.0,11.0
12169,nthnamerican,1.0,
12170,ages-,1.0,
12171,cheap-,1.0,
12172,nattily-dressed,1.0,
12173,party-animal,1.0,
12174,super-comfy,1.0,1.0
12175,bar-resturant,1.0,
12176,available-,3.0,
12177,instruct,1.0,
12178,holy,1.0,
12179,freezer-minibar,1.0,
12180,oval,1.0,1.0
12181,anti-slippery,1.0,
12182,anckle,1.0,
12183,union-square,1.0,
12184,lesure,1.0,
12185,washingtonian,1.0,
12186,tax-exempt,1.0,
12187,governmental,1.0,
12188,two-for-one,1.0,
12189,chore,1.0,
12190,becasue,1.0,
12191,vaccum,1.0,
12192,tp,1.0,
12193,unaccomadating,1.0,
12194,postive,1.0,3.0
12195,.people,1.0,
12196,.check,1.0,
12197,str.-very,1.0,
12198,off-airport,2.0,
12199,bling,1.0,
12200,desk-dresser,1.0,
12201,toll-free,1.0,
12202,premium.the,1.0,
12203,spread-even,1.0,
12204,often-,1.0,
12205,luck-,1.0,
12206,coordinator-costume,1.0,
12207,spackle,1.0,
12208,wall-,2.0,
12209,unjustifiable,1.0,1.0
12210,prelude,1.0,
12211,obscure,1.0,1.0
12212,hubbub,1.0,1.0
12213,accusatory,1.0,
12214,über-modern,1.0,
12215,undetectable,1.0,
12216,un-stocked,1.0,
12217,uncharacteristic,1.0,
12218,yhe,1.0,1.0
12219,fan-ac,1.0,
12220,continuos,1.0,
12221,imposible,1.0,
12222,slows,1.0,
12223,decorate,1.0,1.0
12224,swirls,1.0,
12225,frosted,1.0,6.0
12226,likley,1.0,
12227,germ,1.0,
12228,entrace,1.0,
12229,intangible,1.0,1.0
12230,imaginative,1.0,1.0
12231,noisy-busy,1.0,
12232,luggage-car-seat,1.0,
12233,dinky,1.0,
12234,over-chlorinated,1.0,1.0
12235,offering,1.0,
12236,nicked,1.0,1.0
12237,out-of-the-way,1.0,3.0
12238,packaged,1.0,
12239,bar-pub,1.0,
12240,mon,1.0,
12241,overhaul,1.0,
12242,druggie-homeless,1.0,
12243,shaved,1.0,
12244,overloaded,1.0,
12245,bellman-shuttle,1.0,
12246,packet,1.0,
12247,huevos,1.0,1.0
12248,w-salsa,1.0,
12249,verde,1.0,1.0
12250,avaible,1.0,
12251,bed.our,1.0,
12252,problem.next,1.0,
12253,people..now,1.0,
12254,acess,1.0,
12255,structual,1.0,
12256,orbitz,2.0,1.0
12257,consensual,1.0,
12258,afro-american,1.0,
12259,unremodeled,1.0,
12260,unvacumed,1.0,
12261,before-,1.0,
12262,same-,1.0,
12263,claimed-,1.0,
12264,saddest,1.0,
12265,art-deco,1.0,1.0
12266,grandiose,1.0,1.0
12267,will,1.0,
12268,wall-unit,1.0,
12269,ill-equiped,1.0,
12270,swimmimg,1.0,
12271,diaper-clad,1.0,
12272,e-coli,1.0,
12273,top-shelf,1.0,1.0
12274,.enjoy,1.0,
12275,misrable,1.0,
12276,discomfort,1.0,
12277,umbralla,1.0,
12278,mimosas,1.0,
12279,apiece,1.0,
12280,rookie,1.0,
12281,appreciation,1.0,
12282,creature,1.0,
12283,expose,1.0,
12284,phlegm,1.0,
12285,basin,2.0,1.0
12286,tire-mechanic,1.0,
12287,ball-y,1.0,
12288,knee-high,1.0,
12289,pantyhose,1.0,
12290,childrens,1.0,
12291,nastier,1.0,
12292,bidding,1.0,
12293,refrigerator-freezer,1.0,2.0
12294,gussied,1.0,
12295,skeleton,1.0,1.0
12296,sign-card,1.0,
12297,shocked-he,1.0,
12298,delicate,1.0,1.0
12299,un-professional,1.0,
12300,happened-my,1.0,
12301,bed-bug,1.0,1.0
12302,off-again,1.0,
12303,presentation-upkeep,1.0,
12304,issues-repair,1.0,
12305,liitle,1.0,2.0
12306,minute-,1.0,
12307,probaly,1.0,
12308,aford,1.0,
12309,accordian,1.0,1.0
12310,arctic,1.0,
12311,sun-bleached,1.0,
12312,deceitful,1.0,
12313,cushion,1.0,
12314,unaccompanied,1.0,1.0
12315,nigts,1.0,
12316,buget,1.0,
12317,out-the,1.0,
12318,unseen,2.0,1.0
12319,lampshade,1.0,
12320,pressure,1.0,
12321,inherent,1.0,1.0
12322,re-rented,1.0,
12323,trip-college,1.0,
12324,renovation-tlc,1.0,
12325,ritz-four,1.0,
12326,wes,1.0,
12327,homier,1.0,
12328,nad,1.0,
12329,rine,1.0,
12330,decor-tvs,1.0,
12331,open-,1.0,
12332,adapter,1.0,1.0
12333,flasks,1.0,
12334,flowery,1.0,
12335,re-establish,1.0,
12336,puerto,1.0,
12337,rican,1.0,
12338,small.the,1.0,
12339,tic,1.0,1.0
12340,wifes,1.0,1.0
12341,affraid,1.0,
12342,romatic,1.0,
12343,microtel,1.0,
12344,inspiring,1.0,
12345,trifle,1.0,
12346,waldorf,1.0,2.0
12347,fiancé,1.0,
12348,asterisk,1.0,
12349,pre-existing,1.0,
12350,chute,1.0,
12351,mail,1.0,
12352,dimly-lit,1.0,
12353,queen-,1.0,1.0
12354,-h,1.0,2.0
12355,hard-as-concrete,1.0,
12356,downt,1.0,
12357,nude,1.0,
12358,initialy,1.0,
12359,christms,1.0,
12360,unrefurbished,1.0,1.0
12361,afterall,1.0,
12362,othe,1.0,1.0
12363,jumped,1.0,
12364,tramatic,1.0,
12365,magnitude,1.0,
12366,paronoid,1.0,
12367,museums,1.0,1.0
12368,tablet,1.0,
12369,mostly-positive,1.0,
12370,cost-effective,1.0,
12371,just-opened,1.0,1.0
12372,walks,1.0,2.0
12373,duck-goose,1.0,
12374,icon,1.0,
12375,halogen-type,1.0,
12376,lobster-shrimp-noodle,1.0,
12377,'decent,1.0,
12378,conditioner-heater,1.0,
12379,bong,1.0,
12380,never-ending,1.0,
12381,semi-pro,1.0,
12382,sums,1.0,
12383,cheeper,1.0,
12384,guest-person,1.0,
12385,sad-very,1.0,
12386,it-nothing,1.0,
12387,more-night,1.0,
12388,nuclear,1.0,
12389,shop-cafes,1.0,
12390,laundry-housekeeping,1.0,
12391,stereotype,1.0,
12392,'breakfast,1.0,
12393,tasteless,1.0,3.0
12394,self-service,1.0,5.0
12395,singles-couples,1.0,
12396,eclectic-looking,1.0,
12397,itallian,1.0,1.0
12398,analogue,1.0,
12399,like-,1.0,
12400,adjective,1.0,
12401,nights.from,1.0,
12402,reminicient,1.0,
12403,minimal.lifts,1.0,
12404,overhaul.no,1.0,
12405,feeling.it,1.0,
12406,minimal.in,1.0,
12407,toiletries.awful,1.0,
12408,stains.some,1.0,
12409,american-mexican,1.0,
12410,races.few,1.0,
12411,driving,2.0,6.0
12412,treatmeant,1.0,
12413,well-designed,1.0,5.0
12414,wound,1.0,
12415,scuzzy,1.0,
12416,explainable,1.0,
12417,www.oyster.com-new-york-city-hotels-the-kimberly-hotel-,1.0,
12418,over-congested,1.0,
12419,positives,1.0,
12420,less-than-clean,1.0,
12421,cable-satellite,1.0,1.0
12422,percale,1.0,
12423,cotton-poly,2.0,
12424,undergarments,1.0,
12425,wise-,1.0,
12426,close-,1.0,
12427,renovated-,1.0,1.0
12428,reno,1.0,
12429,bedcovering-,1.0,
12430,view-walking,1.0,
12431,unpadded,1.0,
12432,marred,1.0,1.0
12433,bus-cable,1.0,
12434,lobby-pool,1.0,
12435,half-a-dozen,1.0,
12436,not-so-pleasant,1.0,
12437,thr,1.0,3.0
12438,nacho,1.0,2.0
12439,'elite,1.0,
12440,approved,1.0,
12441,biz,2.0,1.0
12442,antediluvian,1.0,
12443,frig-microwave,1.0,
12444,really,1.0,
12445,a-la-carte,1.0,
12446,shappy,1.0,
12447,price-value,1.0,2.0
12448,tormented,1.0,
12449,chase,1.0,
12450,on-demand,1.0,2.0
12451,swankiness,1.0,
12452,genial,1.0,1.0
12453,club-inspired,1.0,
12454,kitchen-sized,1.0,
12455,inspired,1.0,1.0
12456,watertight,1.0,
12457,ornamental,1.0,
12458,purposeful,1.0,1.0
12459,sure-,1.0,
12460,priceline-what,1.0,
12461,itheir,1.0,
12462,'garden,1.0,
12463,stars,1.0,4.0
12464,unfavorable,1.0,2.0
12465,staff-front,1.0,
12466,utensil,1.0,
12467,pseudo,1.0,
12468,walk-trot,1.0,
12469,cow,1.0,1.0
12470,scrubby,1.0,
12471,amidst,1.0,
12472,burly,1.0,
12473,accompanying,1.0,
12474,humanitarian,1.0,
12475,goodwill,1.0,
12476,gesture,1.0,
12477,mall-easy,1.0,
12478,arthritis,1.0,
12479,imacs,1.0,
12480,pre-approved,1.0,
12481,pity,1.0,1.0
12482,night.the,1.0,
12483,good.i,1.0,
12484,air-conditioned,1.0,3.0
12485,doubletrees,1.0,
12486,uninhabital,1.0,
12487,things-,1.0,
12488,belt-line,1.0,
12489,bagels-toast,1.0,
12490,mass,1.0,
12491,overhang,1.0,
12492,too-small,1.0,
12493,bemusement,1.0,
12494,high-walled,1.0,
12495,persevere,1.0,
12496,re-surfaced,1.0,
12497,under-counter,1.0,1.0
12498,furniture-decor,1.0,
12499,contemporary-modern,1.0,
12500,swiched,1.0,
12501,farina,1.0,
12502,flocked,1.0,
12503,modernize,1.0,
12504,given,1.0,1.0
12505,pseudo-european,1.0,
12506,mega..,1.0,
12507,glass-empty,1.0,
12508,bottle-champagne,1.0,
12509,pestering,1.0,
12510,sharpest,1.0,
12511,vagrant-infested,1.0,
12512,replete,1.0,1.0
12513,north-northeast,1.0,
12514,menus,2.0,1.0
12515,america,1.0,2.0
12516,bottomless,1.0,
12517,four-year,1.0,
12518,chek-in,1.0,
12519,interrupt,1.0,1.0
12520,computer-office,1.0,
12521,cafe-breakfast,1.0,
12522,ordering-confirming,1.0,
12523,buckle,1.0,
12524,over-all,1.0,
12525,bar-seating,1.0,
12526,makeup-dressing,1.0,
12527,new-style,1.0,
12528,pickled-oak,1.0,
12529,silverfish,1.0,
12530,removal,1.0,
12531,prescious,1.0,
12532,bohemian,1.0,3.0
12533,spice,1.0,
12534,gimmick,1.0,1.0
12535,owners.the,1.0,
12536,old-outdated,1.0,
12537,clean.one,1.0,
12538,maint-hsk,1.0,
12539,sub-human,1.0,
12540,deceived,1.0,
12541,incomparable,1.0,2.0
12542,fance,1.0,
12543,.by,1.0,
12544,sweetest,1.0,1.0
12545,-yes,1.0,
12546,energy-efficient,1.0,
12547,glare,1.0,
12548,eyes-,1.0,
12549,retired,1.0,3.0
12550,spur,2.0,2.0
12551,mid-atlantic,1.0,1.0
12552,escape..,1.0,
12553,awesome-,1.0,
12554,workday,1.0,
12555,schreier,1.0,
12556,'guest,1.0,
12557,roofs,1.0,
12558,days-year,1.0,
12559,pre-renovated,1.0,
12560,then-,1.0,
12561,gas-lamp,1.0,
12562,updating-it,1.0,
12563,reconfirmed,1.0,
12564,ex-philadelphian,1.0,
12565,flashlight,1.0,
12566,finished-remodeled,1.0,
12567,down-,1.0,
12568,showerhead-tub,1.0,
12569,non-threatening,1.0,1.0
12570,raunchy,1.0,
12571,eye-shot,1.0,
12572,'old,1.0,
12573,spiffy,1.0,1.0
12574,super-deluxe,1.0,
12575,pornography,1.0,
12576,caloric,1.0,
12577,aromatherapy,1.0,1.0
12578,checked-us,1.0,
12579,us.the,1.0,2.0
12580,above-below,1.0,
12581,transmitted,1.0,
12582,fitnesscenter-,1.0,
12583,unattendend,1.0,
12584,gong,1.0,
12585,hours-day,1.0,
12586,departed,2.0,2.0
12587,thaw,1.0,
12588,style.shower,1.0,
12589,packing.the,1.0,
12590,prepayed,1.0,
12591,mobs,1.0,
12592,relive,1.0,
12593,loot,1.0,
12594,disallow,1.0,
12595,re-hired,1.0,
12596,airplanes,1.0,
12597,downtown-,1.0,
12598,bf,1.0,
12599,pad-lock,1.0,
12600,delete,1.0,
12601,smoker,1.0,
12602,serve-yourself,1.0,1.0
12603,treacherous,1.0,
12604,un-level,1.0,
12605,guest..yack..,1.0,
12606,signage,1.0,1.0
12607,minimize,1.0,1.0
12608,fe-ish,1.0,
12609,beehive,1.0,
12610,swiss-bank,1.0,
12611,nonspecific,1.0,
12612,detachment,1.0,
12613,disjointed,1.0,
12614,floral-and-ivy,1.0,
12615,sky-blue,1.0,
12616,rate-,1.0,2.0
12617,glam,1.0,1.0
12618,terrific-jeff,1.0,
12619,amazing-taking,1.0,
12620,distracted,1.0,
12621,clousterphobic,1.0,
12622,lexingotn,1.0,
12623,dire,1.0,1.0
12624,mini-refrigerator,1.0,
12625,aircard,1.0,
12626,muppet,1.0,
12627,song,1.0,
12628,characterize,1.0,
12629,conf-recommended,1.0,
12630,low-down,1.0,
12631,finger-to-elbow,1.0,
12632,disconnected,1.0,
12633,bad.a,1.0,
12634,flushed.if,1.0,
12635,street.complimentary,1.0,
12636,veryfas,1.0,
12637,latin,1.0,2.0
12638,languague,1.0,
12639,nye,1.0,
12640,modern-looking,1.0,1.0
12641,behaviour,1.0,2.0
12642,accomodations-price,1.0,
12643,was.the,1.0,
12644,years.the,1.0,
12645,discolorations.the,1.0,
12646,too.overall,1.0,
12647,pro-active,1.0,2.0
12648,chief,1.0,
12649,h*ll,1.0,
12650,ethic,1.0,1.0
12651,swanky,1.0,6.0
12652,corperate,1.0,
12653,up-charged,1.0,
12654,crys,1.0,
12655,disorderly,1.0,1.0
12656,sink-mirror,1.0,1.0
12657,-artistic,1.0,
12658,pane,1.0,1.0
12659,exposure,1.0,
12660,coronet,1.0,
12661,flamboyant,1.0,
12662,interpretative,1.0,
12663,nonsensical,1.0,
12664,piecemeal,1.0,
12665,standard-medium,1.0,
12666,dpuble,1.0,
12667,budge,1.0,
12668,outlit,1.0,
12669,here..,1.0,1.0
12670,bar-restuarant,1.0,
12671,wi-fii,1.0,
12672,norwegian,1.0,
12673,july-early,1.0,
12674,havoc,1.0,
12675,dble,3.0,
12676,rum,1.0,
12677,unbeknownst,1.0,
12678,trusted,1.0,
12679,non-toxic,1.0,
12680,rash,1.0,
12681,wall-paper,1.0,
12682,blassez,1.0,
12683,paisley-ish,1.0,
12684,falling-apart,1.0,
12685,unison,1.0,1.0
12686,hassle-parking,1.0,
12687,train-themed,1.0,
12688,twenty-some,1.0,
12689,beach-front,1.0,
12690,luxuyr,1.0,
12691,unmeaningful,1.0,
12692,profound,1.0,
12693,ourthird,1.0,
12694,semi-colonial,1.0,
12695,clothes-,1.0,
12696,subway-train,1.0,
12697,areas.the,1.0,1.0
12698,ac-heat,1.0,
12699,e-mailing,1.0,1.0
12700,touch-and-go,1.0,
12701,clean-,1.0,1.0
12702,muffins-coffee-tea,1.0,
12703,prepackaged,1.0,
12704,poorly-replenished,1.0,
12705,nodded,1.0,
12706,staf,1.0,2.0
12707,gain,1.0,
12708,user,2.0,3.0
12709,surreal,2.0,1.0
12710,king-queen,1.0,2.0
12711,summary..if,1.0,
12712,*everywhere*,1.0,
12713,executive-level,1.0,
12714,-'x-,1.0,
12715,mo,1.0,
12716,passing,1.0,
12717,unthinkable,1.0,
12718,pervert,1.0,
12719,red-hot,1.0,
12720,..non-existent,1.0,
12721,lobby-breakfast,1.0,
12722,calaber,1.0,
12723,inoffensive,1.0,
12724,download,1.0,
12725,instad,1.0,
12726,euopean,1.0,
12727,beutiful,1.0,
12728,'cafe,1.0,
12729,inorganic,1.0,
12730,noodle,1.0,1.0
12731,vessel,1.0,
12732,clean-modern,1.0,
12733,bag-tied,1.0,
12734,protest,1.0,2.0
12735,slanderous,2.0,
12736,strret,1.0,
12737,undergoes,1.0,
12738,building-,1.0,
12739,facelifts,1.0,
12740,expernsive,1.0,
12741,towers-,1.0,
12742,stopover,1.0,
12743,*hope*,1.0,
12744,lonnnnnnng,1.0,
12745,pay-for-everything,1.0,
12746,nickle-and-dime,1.0,
12747,in-check,1.0,1.0
12748,guestrooms,1.0,
12749,megaphones-bull,1.0,
12750,luxorious,1.0,1.0
12751,lite,1.0,4.0
12752,in-delivered,1.0,
12753,'unsavory,1.0,
12754,room-key,1.0,
12755,vacation-business,1.0,
12756,asbestos,1.0,
12757,safe-clean,1.0,
12758,pwr,1.0,
12759,underdressed,2.0,1.0
12760,restaurent,1.0,1.0
12761,hi-speed,1.0,1.0
12762,rather,1.0,1.0
12763,low-profile,1.0,
12764,lookinng,1.0,
12765,snappy,2.0,3.0
12766,illuminated,1.0,1.0
12767,analog,1.0,
12768,diligent,1.0,
12769,tacky-plastic,1.0,
12770,desaster-filthy,1.0,
12771,size-the,1.0,
12772,york-monday,1.0,
12773,uncleanliness,1.0,
12774,everystep,1.0,
12775,cup-drink,1.0,
12776,relaible,1.0,
12777,un-beknown,1.0,
12778,leather-fetish,1.0,
12779,mother-of-the,1.0,
12780,joyous,1.0,
12781,in-touch,1.0,3.0
12782,.managment,1.0,
12783,caution-,1.0,
12784,committed,1.0,3.0
12785,stifle,1.0,
12786,quiescent,1.0,
12787,*three,1.0,
12788,scenic-historic,1.0,
12789,discontent,1.0,
12790,pacify,1.0,
12791,..lacked,1.0,
12792,imagive,1.0,
12793,elephant,1.0,3.0
12794,fried,1.0,2.0
12795,soapy,1.0,
12796,smidge,1.0,
12797,..low,1.0,
12798,tightest,1.0,
12799,brusk,1.0,1.0
12800,tainted,1.0,
12801,part-,1.0,
12802,inconveniant,1.0,
12803,misfortune,1.0,1.0
12804,ray,1.0,
12805,conflict,1.0,
12806,glamourous,1.0,
12807,..next,1.0,
12808,.give,1.0,
12809,peeled,1.0,
12810,anticipate,1.0,
12811,it-great,1.0,
12812,dishonesty,1.0,
12813,finer,1.0,
12814,non-offensive,1.0,
12815,delievered,1.0,
12816,laydown,1.0,
12817,freezing..,1.0,
12818,leaking-letting,1.0,
12819,nearby.staff,1.0,
12820,basic-rate,1.0,
12821,ironicly,1.0,
12822,upper-class,1.0,
12823,concierge-personal,1.0,
12824,maserati,1.0,
12825,climbed,1.0,
12826,marble-wrought,1.0,
12827,area-lobby,1.0,
12828,fees-tax,1.0,
12829,room-tub,1.0,
12830,.bad,1.0,
12831,anti-courtyard,1.0,
12832,marriots,1.0,
12833,frenetic,1.0,5.0
12834,subtle,1.0,5.0
12835,air-condtiioning,1.0,
12836,airplane,2.0,2.0
12837,experiment,1.0,
12838,blaring,1.0,
12839,grabed,1.0,
12840,acknowleged,1.0,
12841,dampl,1.0,
12842,folded-rolled,1.0,
12843,spindle,1.0,
12844,untested,1.0,
12845,cabin-,1.0,
12846,unexpect,1.0,
12847,airid,1.0,
12848,mocha,1.0,
12849,dance,1.0,1.0
12850,latch,1.0,
12851,shareable,1.0,
12852,shuttle-van,1.0,
12853,location…the,1.0,
12854,ages…the,1.0,
12855,pillows….if,1.0,
12856,have…next,1.0,
12857,diameter,1.0,
12858,tax-upon-tax-upon-tax,1.0,
12859,attribute,1.0,1.0
12860,trunk,1.0,
12861,alternitive,1.0,
12862,flys,1.0,
